Strike,Expiry,Contract Name,Last Trade Date,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Quote
375.0,2022-08-24 16:00:00,SPY220824P00375000,2022-08-23 12:30PM EDT,0.01,0.0,0.01,-0.01,-50.00%,3,756,0.46880000000000005,2022-08-23 14:44:30.595881
376.0,2022-08-24 16:00:00,SPY220824P00376000,2022-08-23 1:30PM EDT,0.01,0.0,0.01,-0.01,-50.00%,9,1144,0.4531,2022-08-23 14:44:30.595881
377.0,2022-08-24 16:00:00,SPY220824P00377000,2022-08-22 3:53PM EDT,0.02,0.0,0.01,0.0,-,4,423,0.44530000000000003,2022-08-23 14:44:30.595881
378.0,2022-08-24 16:00:00,SPY220824P00378000,2022-08-23 9:32AM EDT,0.01,0.0,0.01,-0.01,-50.00%,37,0,0.42969999999999997,2022-08-23 14:44:30.595881
379.0,2022-08-24 16:00:00,SPY220824P00379000,2022-08-23 9:58AM EDT,0.02,0.0,0.01,0.0,-,1776,525,0.4219,2022-08-23 14:44:30.595881
380.0,2022-08-24 16:00:00,SPY220824P00380000,2022-08-23 2:08PM EDT,0.01,0.0,0.01,-0.01,-50.00%,330,2884,0.40630000000000005,2022-08-23 14:44:30.595881
381.0,2022-08-24 16:00:00,SPY220824P00381000,2022-08-23 9:30AM EDT,0.02,0.0,0.01,0.0,-,253,623,0.39840000000000003,2022-08-23 14:44:30.595881
382.0,2022-08-24 16:00:00,SPY220824P00382000,2022-08-23 12:18PM EDT,0.01,0.0,0.01,-0.01,-50.00%,154,2735,0.38280000000000003,2022-08-23 14:44:30.595881
383.0,2022-08-24 16:00:00,SPY220824P00383000,2022-08-23 2:16PM EDT,0.01,0.0,0.01,-0.02,-66.67%,245,635,0.375,2022-08-23 14:44:30.595881
384.0,2022-08-24 16:00:00,SPY220824P00384000,2022-08-23 2:22PM EDT,0.01,0.01,0.02,-0.01,-50.00%,205,904,0.38670000000000004,2022-08-23 14:44:30.595881
385.0,2022-08-24 16:00:00,SPY220824P00385000,2022-08-23 2:01PM EDT,0.01,0.01,0.02,-0.02,-66.67%,37,1143,0.375,2022-08-23 14:44:30.595881
386.0,2022-08-24 16:00:00,SPY220824P00386000,2022-08-23 10:05AM EDT,0.02,0.01,0.02,0.0,-,1463,589,0.36329999999999996,2022-08-23 14:44:30.595881
387.0,2022-08-24 16:00:00,SPY220824P00387000,2022-08-23 10:20AM EDT,0.01,0.01,0.02,-0.02,-66.67%,271,454,0.35159999999999997,2022-08-23 14:44:30.595881
388.0,2022-08-24 16:00:00,SPY220824P00388000,2022-08-23 1:16PM EDT,0.01,0.01,0.02,-0.02,-66.67%,698,643,0.33990000000000004,2022-08-23 14:44:30.595881
389.0,2022-08-24 16:00:00,SPY220824P00389000,2022-08-23 1:57PM EDT,0.02,0.01,0.02,-0.01,-33.33%,48,622,0.3281,2022-08-23 14:44:30.595881
390.0,2022-08-24 16:00:00,SPY220824P00390000,2022-08-23 2:19PM EDT,0.01,0.01,0.02,-0.03,-75.00%,980,2107,0.3125,2022-08-23 14:44:30.595881
391.0,2022-08-24 16:00:00,SPY220824P00391000,2022-08-23 11:50AM EDT,0.02,0.01,0.02,-0.02,-50.00%,53,0,0.30079999999999996,2022-08-23 14:44:30.595881
392.0,2022-08-24 16:00:00,SPY220824P00392000,2022-08-23 1:31PM EDT,0.01,0.01,0.02,-0.03,-75.00%,957,1607,0.2891,2022-08-23 14:44:30.595881
393.0,2022-08-24 16:00:00,SPY220824P00393000,2022-08-23 2:15PM EDT,0.01,0.01,0.02,-0.03,-75.00%,591,1095,0.2774,2022-08-23 14:44:30.595881
394.0,2022-08-24 16:00:00,SPY220824P00394000,2022-08-23 2:27PM EDT,0.02,0.01,0.02,-0.03,-60.00%,1508,1754,0.2656,2022-08-23 14:44:30.595881
395.0,2022-08-24 16:00:00,SPY220824P00395000,2022-08-23 2:08PM EDT,0.03,0.01,0.02,-0.01,-25.00%,507,7762,0.252,2022-08-23 14:44:30.595881
396.0,2022-08-24 16:00:00,SPY220824P00396000,2022-08-23 2:28PM EDT,0.02,0.02,0.03,-0.03,-60.00%,1597,2112,0.252,2022-08-23 14:44:30.595881
397.0,2022-08-24 16:00:00,SPY220824P00397000,2022-08-23 1:47PM EDT,0.02,0.02,0.03,-0.04,-66.67%,1126,9174,0.23829999999999998,2022-08-23 14:44:30.595881
398.0,2022-08-24 16:00:00,SPY220824P00398000,2022-08-23 2:23PM EDT,0.03,0.02,0.03,-0.04,-57.14%,595,2247,0.22460000000000002,2022-08-23 14:44:30.595881
399.0,2022-08-24 16:00:00,SPY220824P00399000,2022-08-23 2:26PM EDT,0.03,0.02,0.03,-0.05,-62.50%,1209,0,0.21289999999999998,2022-08-23 14:44:30.595881
400.0,2022-08-24 16:00:00,SPY220824P00400000,2022-08-23 2:28PM EDT,0.03,0.03,0.04,-0.08,-72.73%,12261,10348,0.207,2022-08-23 14:44:30.595881
401.0,2022-08-24 16:00:00,SPY220824P00401000,2022-08-23 2:26PM EDT,0.04,0.04,0.05,-0.08,-66.67%,2194,6880,0.2002,2022-08-23 14:44:30.595881
402.0,2022-08-24 16:00:00,SPY220824P00402000,2022-08-23 2:29PM EDT,0.05,0.05,0.06,-0.1,-66.67%,6020,5890,0.19140000000000001,2022-08-23 14:44:30.595881
403.0,2022-08-24 16:00:00,SPY220824P00403000,2022-08-23 2:27PM EDT,0.07,0.06,0.07,-0.14,-66.67%,11099,7262,0.1816,2022-08-23 14:44:30.595881
404.0,2022-08-24 16:00:00,SPY220824P00404000,2022-08-23 2:29PM EDT,0.09,0.08,0.09,-0.19,-67.86%,10649,4873,0.1748,2022-08-23 14:44:30.595881
405.0,2022-08-24 16:00:00,SPY220824P00405000,2022-08-23 2:28PM EDT,0.13,0.12,0.13,-0.24,-64.86%,23817,11438,0.1709,2022-08-23 14:44:30.595881
406.0,2022-08-24 16:00:00,SPY220824P00406000,2022-08-23 2:29PM EDT,0.18,0.18,0.19,-0.29,-61.70%,18035,6825,0.1685,2022-08-23 14:44:30.595881
407.0,2022-08-24 16:00:00,SPY220824P00407000,2022-08-23 2:29PM EDT,0.26,0.26,0.27,-0.37,-58.73%,30748,11224,0.1653,2022-08-23 14:44:30.595881
408.0,2022-08-24 16:00:00,SPY220824P00408000,2022-08-23 2:28PM EDT,0.4,0.38,0.39,-0.4,-50.00%,38264,6685,0.16329999999999997,2022-08-23 14:44:30.595881
409.0,2022-08-24 16:00:00,SPY220824P00409000,2022-08-23 2:29PM EDT,0.56,0.56,0.57,-0.46,-45.10%,65184,4406,0.1636,2022-08-23 14:44:30.595881
410.0,2022-08-24 16:00:00,SPY220824P00410000,2022-08-23 2:29PM EDT,0.79,0.79,0.8,-0.49,-38.28%,184103,25268,0.1631,2022-08-23 14:44:30.595881
411.0,2022-08-24 16:00:00,SPY220824P00411000,2022-08-23 2:29PM EDT,1.08,1.05,1.06,-0.51,-32.08%,103587,9735,0.1593,2022-08-23 14:44:30.595881
412.0,2022-08-24 16:00:00,SPY220824P00412000,2022-08-23 2:29PM EDT,1.42,1.41,1.42,-0.5,-26.04%,190865,0,0.1583,2022-08-23 14:44:30.595881
413.0,2022-08-24 16:00:00,SPY220824P00413000,2022-08-23 2:29PM EDT,1.82,1.81,1.83,-0.5,-21.55%,160422,0,0.1549,2022-08-23 14:44:30.595881
414.0,2022-08-24 16:00:00,SPY220824P00414000,2022-08-23 2:28PM EDT,2.34,2.32,2.34,-0.46,-16.43%,84735,6509,0.1528,2022-08-23 14:44:30.595881
415.0,2022-08-24 16:00:00,SPY220824P00415000,2022-08-23 2:27PM EDT,2.94,2.91,2.95,-0.37,-11.18%,38310,12972,0.1522,2022-08-23 14:44:30.595881
416.0,2022-08-24 16:00:00,SPY220824P00416000,2022-08-23 2:28PM EDT,3.63,3.6,3.65,-0.26,-6.68%,11316,8193,0.15259999999999999,2022-08-23 14:44:30.595881
417.0,2022-08-24 16:00:00,SPY220824P00417000,2022-08-23 2:27PM EDT,4.45,4.37,4.44,-0.21,-4.51%,3423,3863,0.1553,2022-08-23 14:44:30.595881
418.0,2022-08-24 16:00:00,SPY220824P00418000,2022-08-23 2:28PM EDT,5.2,5.19,5.28,-0.06,-1.14%,2493,4287,0.1577,2022-08-23 14:44:30.595881
419.0,2022-08-24 16:00:00,SPY220824P00419000,2022-08-23 2:27PM EDT,6.14,6.0,6.09,0.0,-,849,2588,0.1477,2022-08-23 14:44:30.595881
420.0,2022-08-24 16:00:00,SPY220824P00420000,2022-08-23 2:27PM EDT,7.07,6.97,7.07,0.25,+3.67%,2006,6610,0.1616,2022-08-23 14:44:30.595881
421.0,2022-08-24 16:00:00,SPY220824P00421000,2022-08-23 2:22PM EDT,8.14,7.88,7.97,0.53,+6.96%,583,2901,0.1519,2022-08-23 14:44:30.595881
422.0,2022-08-24 16:00:00,SPY220824P00422000,2022-08-23 2:28PM EDT,8.92,8.88,8.98,0.42,+4.94%,323,5445,0.1709,2022-08-23 14:44:30.595881
423.0,2022-08-24 16:00:00,SPY220824P00423000,2022-08-23 2:19PM EDT,10.13,9.87,9.96,0.62,+6.52%,447,4192,0.1777,2022-08-23 14:44:30.595881
424.0,2022-08-24 16:00:00,SPY220824P00424000,2022-08-23 2:27PM EDT,11.01,10.84,10.95,0.64,+6.17%,410,2234,0.1885,2022-08-23 14:44:30.595881
425.0,2022-08-24 16:00:00,SPY220824P00425000,2022-08-23 1:59PM EDT,12.42,11.83,12.08,1.12,+9.91%,226,0,0.24710000000000001,2022-08-23 14:44:30.595881
426.0,2022-08-24 16:00:00,SPY220824P00426000,2022-08-23 1:16PM EDT,12.8,12.85,12.98,0.25,+1.99%,144,3199,0.22949999999999998,2022-08-23 14:44:30.595881
427.0,2022-08-24 16:00:00,SPY220824P00427000,2022-08-23 2:00PM EDT,14.7,13.85,13.96,1.36,+10.19%,124,0,0.23440000000000003,2022-08-23 14:44:30.595881
428.0,2022-08-24 16:00:00,SPY220824P00428000,2022-08-23 12:09PM EDT,15.13,14.84,14.96,0.42,+2.86%,8,1998,0.2481,2022-08-23 14:44:30.595881
429.0,2022-08-24 16:00:00,SPY220824P00429000,2022-08-23 12:21PM EDT,17.0,15.82,15.94,0.55,+3.34%,10,889,0.25,2022-08-23 14:44:30.595881
430.0,2022-08-24 16:00:00,SPY220824P00430000,2022-08-23 2:27PM EDT,16.88,16.94,17.07,0.58,+3.56%,33,435,0.32130000000000003,2022-08-23 14:44:30.595881
431.0,2022-08-24 16:00:00,SPY220824P00431000,2022-08-23 2:19PM EDT,18.11,17.82,17.97,-0.39,-2.11%,14,535,0.294,2022-08-23 14:44:30.595881
432.0,2022-08-24 16:00:00,SPY220824P00432000,2022-08-22 1:19PM EDT,17.44,18.84,18.97,0.0,-,26,320,0.30760000000000004,2022-08-23 14:44:30.595881
433.0,2022-08-24 16:00:00,SPY220824P00433000,2022-08-22 12:50PM EDT,18.02,19.86,19.97,0.0,-,11,47,0.32030000000000003,2022-08-23 14:44:30.595881
434.0,2022-08-24 16:00:00,SPY220824P00434000,2022-08-22 12:37PM EDT,18.63,20.84,20.97,0.0,-,7,87,0.33399999999999996,2022-08-23 14:44:30.595881
435.0,2022-08-24 16:00:00,SPY220824P00435000,2022-08-23 1:45PM EDT,22.12,21.84,21.97,3.47,+18.61%,3,7,0.3467,2022-08-23 14:44:30.595881
436.0,2022-08-24 16:00:00,SPY220824P00436000,2022-08-23 11:02AM EDT,23.83,22.84,22.97,2.55,+11.98%,10,10,0.3594,2022-08-23 14:44:30.595881
437.0,2022-08-24 16:00:00,SPY220824P00437000,2022-08-22 2:16PM EDT,23.75,23.86,23.97,0.0,-,5,2,0.37310000000000004,2022-08-23 14:44:30.595881
438.0,2022-08-24 16:00:00,SPY220824P00438000,2022-08-22 1:19PM EDT,23.45,24.82,24.95,0.0,-,13,7,0.3711,2022-08-23 14:44:30.595881
439.0,2022-08-24 16:00:00,SPY220824P00439000,2022-08-19 11:24AM EDT,16.98,25.84,25.98,0.0,-,10,3,0.4043,2022-08-23 14:44:30.595881
440.0,2022-08-24 16:00:00,SPY220824P00440000,2022-08-23 9:50AM EDT,26.31,26.84,26.98,-0.7,-2.59%,5,7,0.41700000000000004,2022-08-23 14:44:30.595881
441.0,2022-08-24 16:00:00,SPY220824P00441000,2022-08-23 9:59AM EDT,27.08,27.81,27.95,-0.91,-3.25%,1,7,0.4082,2022-08-23 14:44:30.595881
442.0,2022-08-24 16:00:00,SPY220824P00442000,2022-08-19 4:10PM EDT,19.75,28.84,28.98,0.0,-,1,0,0.4424,2022-08-23 14:44:30.595881
443.0,2022-08-24 16:00:00,SPY220824P00443000,2022-08-19 1:31PM EDT,20.52,29.86,29.98,0.0,-,4,0,0.4551,2022-08-23 14:44:30.595881
444.0,2022-08-24 16:00:00,SPY220824P00444000,2022-08-22 9:44AM EDT,27.11,30.86,30.98,0.0,-,1,2,0.4668,2022-08-23 14:44:30.595881
445.0,2022-08-24 16:00:00,SPY220824P00445000,2022-08-16 10:31AM EDT,17.61,31.86,31.98,0.0,-,10,5,0.47950000000000004,2022-08-23 14:44:30.595881
447.0,2022-08-24 16:00:00,SPY220824P00447000,2022-08-19 4:07PM EDT,24.87,33.86,33.98,0.0,-,1,0,0.5039,2022-08-23 14:44:30.595881
448.0,2022-08-24 16:00:00,SPY220824P00448000,2022-08-17 9:31AM EDT,21.8,34.86,34.98,0.0,-,13,0,0.5156000000000001,2022-08-23 14:44:30.595881
449.0,2022-08-24 16:00:00,SPY220824P00449000,2022-08-22 3:12PM EDT,35.53,35.86,35.98,0.0,-,4,0,0.5283,2022-08-23 14:44:30.595881
450.0,2022-08-24 16:00:00,SPY220824P00450000,2022-08-17 11:06AM EDT,24.5,36.85,36.98,0.0,-,2,11,0.54,2022-08-23 14:44:30.595881
451.0,2022-08-24 16:00:00,SPY220824P00451000,2022-08-16 2:51PM EDT,22.6,37.85,37.98,0.0,-,2,0,0.5527000000000001,2022-08-23 14:44:30.595881
453.0,2022-08-24 16:00:00,SPY220824P00453000,2022-08-16 11:55AM EDT,23.0,39.85,39.98,0.0,-,1,0,0.5039,2022-08-23 14:44:30.595881
454.0,2022-08-24 16:00:00,SPY220824P00454000,2022-08-11 9:48AM EDT,30.66,40.81,40.94,0.0,-,0,0,0.5488000000000001,2022-08-23 14:44:30.595881
457.0,2022-08-24 16:00:00,SPY220824P00457000,2022-08-11 9:48AM EDT,33.65,43.81,43.94,0.0,-,0,0,0.5820000000000001,2022-08-23 14:44:30.595881
460.0,2022-08-24 16:00:00,SPY220824P00460000,2022-08-03 3:28PM EDT,45.18,46.85,46.98,0.0,-,1,0,0.5781000000000001,2022-08-23 14:44:30.595881
467.0,2022-08-24 16:00:00,SPY220824P00467000,2022-08-15 9:59AM EDT,39.73,53.84,53.97,0.0,-,0,0,0.625,2022-08-23 14:44:30.595881
468.0,2022-08-24 16:00:00,SPY220824P00468000,2022-08-16 11:54AM EDT,38.05,54.84,54.97,0.0,-,6,0,0.6328,2022-08-23 14:44:30.595881
469.0,2022-08-24 16:00:00,SPY220824P00469000,2022-08-15 9:56AM EDT,42.2,55.85,55.96,0.0,-,0,0,0.6445000000000001,2022-08-23 14:44:30.595881
481.0,2022-08-24 16:00:00,SPY220824P00481000,2022-08-15 9:42AM EDT,55.75,67.8,67.91,0.0,-,0,0,0.7734000000000001,2022-08-23 14:44:30.595881
200.0,2022-08-26 16:00:00,SPY220826P00200000,2022-08-16 3:52PM EDT,0.01,0.0,0.01,0.0,-,1,80,2.0,2022-08-23 14:44:31.977226
205.0,2022-08-26 16:00:00,SPY220826P00205000,2022-08-01 12:49PM EDT,0.01,0.0,0.01,0.0,-,54,74,1.9375,2022-08-23 14:44:31.977226
210.0,2022-08-26 16:00:00,SPY220826P00210000,2022-08-04 9:30AM EDT,0.01,0.0,0.01,0.0,-,10,41,1.875,2022-08-23 14:44:31.977226
215.0,2022-08-26 16:00:00,SPY220826P00215000,2022-08-19 11:11AM EDT,0.01,0.0,0.01,0.0,-,1,34,1.8125,2022-08-23 14:44:31.977226
220.0,2022-08-26 16:00:00,SPY220826P00220000,2022-08-04 9:30AM EDT,0.01,0.0,0.01,0.0,-,10,148,1.75,2022-08-23 14:44:31.977226
225.0,2022-08-26 16:00:00,SPY220826P00225000,2022-08-04 9:30AM EDT,0.01,0.0,0.01,0.0,-,10,1017,1.7187999999999999,2022-08-23 14:44:31.977226
230.0,2022-08-26 16:00:00,SPY220826P00230000,2022-08-04 9:30AM EDT,0.01,0.0,0.01,0.0,-,10,2208,1.6562999999999999,2022-08-23 14:44:31.977226
235.0,2022-08-26 16:00:00,SPY220826P00235000,2022-08-08 12:53PM EDT,0.01,0.0,0.01,0.0,-,200,1705,1.5937999999999999,2022-08-23 14:44:31.977226
240.0,2022-08-26 16:00:00,SPY220826P00240000,2022-08-11 10:46AM EDT,0.01,0.0,0.01,0.0,-,1,1568,1.5312999999999999,2022-08-23 14:44:31.977226
245.0,2022-08-26 16:00:00,SPY220826P00245000,2022-08-04 10:19AM EDT,0.01,0.0,0.01,0.0,-,1010,869,1.5,2022-08-23 14:44:31.977226
250.0,2022-08-26 16:00:00,SPY220826P00250000,2022-08-23 9:41AM EDT,0.01,0.0,0.01,0.0,-,2,489,1.4375,2022-08-23 14:44:31.977226
255.0,2022-08-26 16:00:00,SPY220826P00255000,2022-08-03 3:33PM EDT,0.01,0.0,0.01,0.0,-,1000,535,1.375,2022-08-23 14:44:31.977226
260.0,2022-08-26 16:00:00,SPY220826P00260000,2022-08-12 9:32AM EDT,0.01,0.0,0.01,0.0,-,323,7078,1.3125,2022-08-23 14:44:31.977226
265.0,2022-08-26 16:00:00,SPY220826P00265000,2022-08-15 10:07AM EDT,0.01,0.0,0.01,0.0,-,11,404,1.2812999999999999,2022-08-23 14:44:31.977226
270.0,2022-08-26 16:00:00,SPY220826P00270000,2022-08-15 9:35AM EDT,0.01,0.0,0.01,0.0,-,1,4773,1.2187999999999999,2022-08-23 14:44:31.977226
275.0,2022-08-26 16:00:00,SPY220826P00275000,2022-08-16 12:37PM EDT,0.01,0.0,0.01,0.0,-,3,528,1.1875,2022-08-23 14:44:31.977226
280.0,2022-08-26 16:00:00,SPY220826P00280000,2022-08-15 3:45PM EDT,0.01,0.0,0.01,0.0,-,601,1095,1.125,2022-08-23 14:44:31.977226
285.0,2022-08-26 16:00:00,SPY220826P00285000,2022-08-17 2:12PM EDT,0.01,0.0,0.01,0.0,-,83,2107,1.0625,2022-08-23 14:44:31.977226
290.0,2022-08-26 16:00:00,SPY220826P00290000,2022-08-15 3:44PM EDT,0.01,0.0,0.01,0.0,-,500,906,1.0312999999999999,2022-08-23 14:44:31.977226
295.0,2022-08-26 16:00:00,SPY220826P00295000,2022-08-15 9:33AM EDT,0.02,0.0,0.01,0.0,-,100,434,0.9688,2022-08-23 14:44:31.977226
300.0,2022-08-26 16:00:00,SPY220826P00300000,2022-08-22 10:40AM EDT,0.01,0.0,0.01,0.0,-,6,4583,0.9375,2022-08-23 14:44:31.977226
305.0,2022-08-26 16:00:00,SPY220826P00305000,2022-08-22 9:30AM EDT,0.01,0.0,0.01,0.0,-,30,4813,0.8906000000000001,2022-08-23 14:44:31.977226
310.0,2022-08-26 16:00:00,SPY220826P00310000,2022-08-23 11:17AM EDT,0.01,0.0,0.01,-0.02,-66.67%,16,3213,0.8438,2022-08-23 14:44:31.977226
315.0,2022-08-26 16:00:00,SPY220826P00315000,2022-08-19 11:02AM EDT,0.01,0.0,0.01,0.0,-,1,7401,0.8125,2022-08-23 14:44:31.977226
320.0,2022-08-26 16:00:00,SPY220826P00320000,2022-08-19 3:36PM EDT,0.01,0.0,0.01,0.0,-,3,1097,0.75,2022-08-23 14:44:31.977226
325.0,2022-08-26 16:00:00,SPY220826P00325000,2022-08-23 10:17AM EDT,0.01,0.0,0.01,-0.02,-66.67%,1,3961,0.7188,2022-08-23 14:44:31.977226
330.0,2022-08-26 16:00:00,SPY220826P00330000,2022-08-22 3:43PM EDT,0.01,0.0,0.01,0.0,-,16,6217,0.6718999999999999,2022-08-23 14:44:31.977226
335.0,2022-08-26 16:00:00,SPY220826P00335000,2022-08-23 1:13PM EDT,0.01,0.0,0.01,0.0,-,22,26352,0.625,2022-08-23 14:44:31.977226
340.0,2022-08-26 16:00:00,SPY220826P00340000,2022-08-23 2:08PM EDT,0.01,0.0,0.01,-0.01,-50.00%,704,27679,0.5938,2022-08-23 14:44:31.977226
345.0,2022-08-26 16:00:00,SPY220826P00345000,2022-08-23 10:55AM EDT,0.01,0.0,0.01,-0.01,-50.00%,592,5110,0.5468999999999999,2022-08-23 14:44:31.977226
346.0,2022-08-26 16:00:00,SPY220826P00346000,2022-08-22 3:46PM EDT,0.02,0.0,0.01,0.0,-,11,848,0.5313,2022-08-23 14:44:31.977226
348.0,2022-08-26 16:00:00,SPY220826P00348000,2022-08-23 10:58AM EDT,0.01,0.0,0.01,0.0,-,500,1223,0.5313,2022-08-23 14:44:31.977226
349.0,2022-08-26 16:00:00,SPY220826P00349000,2022-08-23 9:56AM EDT,0.01,0.0,0.01,-0.03,-75.00%,551,419,0.5156000000000001,2022-08-23 14:44:31.977226
350.0,2022-08-26 16:00:00,SPY220826P00350000,2022-08-23 1:53PM EDT,0.01,0.0,0.01,0.0,-,370,48103,0.5,2022-08-23 14:44:31.977226
